"","id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
"432",364,"80607.jpg","Eriksen",6,"a",80607,"Christian","Eriksen",23,"",95,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"17.3","2.0",30003,6387,30003,6387,0,0,0,0,2,2,"2.0","4.4","4.9",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,15,"19.2","72.3","12.0","10.4",0,"MID","TOT"
"433",365,"108823.jpg","Alli",6,"a",108823,"Bamidele","Alli",20,"",90,NA,NA,NA,"1.0","1.0",0,0,0,0,FALSE,0,"4.8","9.0",4571,26423,4571,26423,0,0,0,0,9,9,"9.0","4.2","4.7",FALSE,79,1,0,0,1,0,0,0,0,0,0,2,34,"59.2","2.9","58.0","12.0",0,"MID","TOT"
"434",366,"54756.jpg","Wanyama",6,"i",54756,"Victor","Wanyama",12,"Knee injury - Expected back 18 Aug",50,"2018-07-27T08:01:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",324,34,324,34,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","TOT"
"435",367,"85971.jpg","Son",6,"n",85971,"Heung-Min","Son",7,"Has departed for the Asian Games with South Korea. - Unknown return date",85,"2018-08-11T17:31:12Z",NA,0,"0.1","0.1",0,0,0,0,FALSE,0,"5.9","1.0",93660,1033,93660,1033,0,0,0,0,1,1,"1.0","4.0","0.0",FALSE,10,0,0,0,0,0,0,0,0,0,0,0,7,"8.0","1.0","2.0","1.1",0,"MID","TOT"
"436",368,"157668.jpg","Winks",6,"i",157668,"Harry","Winks",8,"Ankle injury - Unknown return date",55,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",84,15,84,15,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","TOT"
"437",369,"45268.jpg","Sissoko",6,"a",45268,"Moussa","Sissoko",17,"",50,"2018-08-11T11:31:12Z",75,100,"0.4","0.4",0,0,0,0,FALSE,0,"0.1","2.0",259,809,259,809,0,0,0,0,2,2,"2.0","1.9","3.0",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,11,"10.6","7.1","17.0","3.5",0,"MID","TOT"
"438",370,"95715.jpg","Lucas Moura",6,"a",95715,"Lucas","Rodrigues Moura da Silva",27,"",70,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"2.3","2.0",6411,3017,6411,3017,0,0,0,0,2,2,"2.0","3.4","3.9",FALSE,67,0,0,0,1,0,0,0,0,0,0,0,8,"5.0","3.2","20.0","2.8",0,"MID","TOT"
"439",371,"19760.jpg","Llorente",6,"a",19760,"Fernando","Llorente",18,"",60,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1965,515,1965,515,0,0,0,0,0,0,"0.0","2.8","3.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","TOT"
"440",372,"78830.jpg","Kane",6,"a",78830,"Harry","Kane",10,"",125,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"31.2","1.0",29338,13101,29338,13101,0,0,0,0,1,1,"1.0","6.3","6.8",FALSE,90,0,0,0,1,0,0,0,1,0,0,0,5,"6.6","24.3","26.0","5.7",0,"FWD","TOT"
"441",497,"168566.jpg","Nkoudou",6,"a",168566,"Georges-Kévin","Nkoudou",14,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",158,48,158,48,0,0,0,0,0,0,"0.0","2.5","3.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","TOT"
"442",523,"168764.jpg","Amos",6,"a",168764,"Luke","Amos",40,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.0","1.0",244,562,244,562,0,0,0,0,1,1,"1.0","2.3","2.8",FALSE,2,0,0,0,0,0,0,0,0,0,0,0,3,"2.2","0.1","0.0","0.2",0,"MID","TOT"
"443",373,"18656.jpg","Gomes",57,"a",18656,"Heurelho","Gomes",1,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",845,98,845,98,0,0,0,0,0,0,"0.0","2.0","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","WAT"
"444",374,"206882.jpg","Dahlberg",57,"a",206882,"Pontus","Dahlberg",30,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",100,16,100,16,0,0,0,0,0,0,"0.0","2.0","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","WAT"
"445",375,"37742.jpg","Kaboul",57,"a",37742,"Younes","Kaboul",4,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",619,97,619,97,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"446",376,"41338.jpg","Cathcart",57,"a",41338,"Craig","Cathcart",15,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"0.1","6.0",134,502,134,502,0,0,0,0,6,6,"6.0","1.7","1.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,23,"10.4","0.6","6.0","1.7",0,"DEF","WAT"
"447",377,"41945.jpg","Prödl",57,"a",41945,"Sebastian","Prödl",5,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",588,63,588,63,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"448",378,"40868.jpg","Holebas",57,"a",40868,"José","Holebas",25,"",45,"2018-07-29T09:01:10Z",100,100,"2.9","2.9",0,0,0,0,TRUE,1,"2.7","13.0",3975,69815,3975,69815,0,0,0,0,13,13,"13.0","1.7","1.2",FALSE,90,0,2,1,0,0,0,0,1,0,0,2,47,"44.8","72.5","8.0","12.5",0,"DEF","WAT"
"449",379,"52153.jpg","Britos",57,"a",52153,"Miguel","Britos",3,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",313,27,313,27,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"450",380,"85624.jpg","Kabasele",57,"a",85624,"Christian","Kabasele",27,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"0.7","6.0",746,938,746,938,0,0,0,0,6,6,"6.0","1.7","1.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,17,"8.0","0.2","22.0","3.0",0,"DEF","WAT"
"451",381,"52940.jpg","Janmaat",57,"a",52940,"Daryl","Janmaat",2,"",50,NA,NA,NA,"1.4","1.4",0,0,0,0,FALSE,0,"0.6","7.0",581,1347,581,1347,0,0,0,0,7,7,"7.0","2.1","1.6",FALSE,90,0,0,1,0,0,0,0,0,0,0,1,25,"15.2","6.3","21.0","4.3",0,"DEF","WAT"
"452",382,"20145.jpg","Mariappa",57,"a",20145,"Adrian","Mariappa",6,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",674,53,674,53,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"453",383,"54484.jpg","Kiko Femenía",57,"a",54484,"Francisco","Femenía Far",21,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.5","1.0",2113,70,2113,70,0,0,0,0,1,1,"1.0","1.7","1.2",FALSE,3,0,0,0,0,0,0,0,0,0,0,0,5,"2.2","0.1","0.0","0.2",0,"DEF","WAT"
"454",384,"66247.jpg","Zeegelaar",57,"a",66247,"Marvin","Zeegelaar",22,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",480,34,480,34,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"455",385,"220166.jpg","Navarro",57,"a",220166,"Marc","Navarro",23,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",415,19,415,19,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"456",386,"155651.jpg","Masina",57,"a",155651,"Adam","Masina",11,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",386,21,386,21,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WAT"
"457",387,"89085.jpg","Chalobah",57,"d",89085,"Nathaniel","Chalobah",14,"Lack of match fitness - 75% chance of playing",45,"2018-07-29T09:01:10Z",0,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",519,80,519,80,0,0,0,0,0,0,"0.0","0.0","0.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WAT"
"458",388,"43250.jpg","Cleverley",57,"i",43250,"Tom","Cleverley",8,"Achilles injury - Unknown return date",50,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",42,8,42,8,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WAT"
"459",389,"38439.jpg","Capoue",57,"a",38439,"Etienne","Capoue",29,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.3","2.0",706,227,706,227,0,0,0,0,2,2,"2.0","1.5","1.0",FALSE,90,0,0,1,0,0,0,0,1,0,0,0,8,"9.8","2.9","9.0","2.2",0,"MID","WAT"
"460",390,"121599.jpg","Doucouré",57,"a",121599,"Abdoulaye","Doucouré",16,"",60,"2018-07-29T09:01:10Z",100,100,"0.5","0.5",0,0,0,0,FALSE,0,"2.2","3.0",5049,1108,5049,1108,0,0,0,0,3,3,"3.0","2.0","1.5",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,16,"11.6","25.8","2.0","3.9",0,"MID","WAT"
"461",391,"61566.jpg","Pereyra",57,"a",61566,"Roberto","Pereyra",37,"",60,NA,NA,NA,"2.7","2.7",0,0,0,0,TRUE,1,"2.6","16.0",4702,75267,4702,75267,0,0,0,0,16,16,"16.0","2.0","1.5",FALSE,86,2,0,1,0,0,0,0,0,0,0,3,56,"73.6","14.5","66.0","15.4",0,"MID","WAT"
"462",392,"108413.jpg","Hughes",57,"a",108413,"Will","Hughes",19,"",50,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"0.5","3.0",1215,403,1215,403,0,0,0,0,3,3,"3.0","1.5","1.0",FALSE,80,0,0,1,0,0,0,0,0,0,0,0,3,"10.2","3.8","18.0","3.2",0,"MID","WAT"
"463",394,"94924.jpg","Deulofeu",57,"d",94924,"Gerard","Deulofeu",7,"Lack of match fitness - 25% chance of playing",55,"2018-07-29T09:01:10Z",25,25,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",2097,112,2097,112,0,0,0,0,0,0,"0.0","0.4","0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WAT"
"464",395,"73426.jpg","Gray",57,"a",73426,"Andre","Gray",18,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"0.6","2.0",1333,648,1333,648,0,0,0,0,2,2,"2.0","1.8","1.3",FALSE,73,0,0,1,0,0,0,0,0,0,0,0,8,"7.0","25.2","27.0","5.9",0,"FWD","WAT"
"465",396,"41725.jpg","Deeney",57,"a",41725,"Troy","Deeney",9,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"1.1","2.0",1941,1304,1941,1304,0,0,0,0,2,2,"2.0","1.8","1.3",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,2,"5.0","6.3","20.0","3.1",0,"FWD","WAT"
"466",397,"20046.jpg","Okaka",57,"i",20046,"Stefano","Okaka",33,"Thigh injury - Expected back 19 Aug",50,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",189,79,189,79,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","WAT"
"467",398,"133801.jpg","Sinclair",57,"u",133801,"Jerome","Sinclair",17,"Season-long loan to Sunderland",45,"2018-07-26T08:24:43Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",988,177,988,177,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","WAT"
"468",445,"9089.jpg","Foster",57,"a",9089,"Ben","Foster",26,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"5.0","6.0",2075,4621,2075,4621,0,0,0,0,6,6,"6.0","2.0","1.5",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,23,"7.4","10.0","0.0","1.7",0,"GKP","WAT"
"469",446,"157775.jpg","Sema",57,"a",157775,"Ken","Sema",12,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.1","1.0",377,63,377,63,0,0,0,0,1,1,"1.0","1.5","1.0",FALSE,9,0,0,0,0,0,0,0,0,0,0,0,5,"2.2","0.8","0.0","0.3",0,"MID","WAT"
"470",517,"216058.jpg","Quina",57,"a",216058,"Domingos","Quina",20,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",237,128,237,128,0,0,0,0,0,0,"0.0","1.3","0.8",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WAT"
"471",524,"173514.jpg","Success",57,"a",173514,"Isaac","Success Ajayi",10,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",872,4487,872,4487,0,0,0,0,1,1,"1.0","1.1","0.6",FALSE,16,0,0,0,0,0,0,0,0,0,0,0,3,"4.4","23.2","0.0","2.8",0,"FWD","WAT"
"472",399,"60706.jpg","Adrián",21,"a",60706,"Adrián","San Miguel del Castillo",13,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.6","0.0",780,136,780,136,0,0,0,0,0,0,"0.0","1.0","2.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","WHU"
"473",400,"37096.jpg","Fabianski",21,"a",37096,"Lukasz","Fabianski",1,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"18.9","1.0",11179,4249,11179,4249,0,0,0,0,1,1,"1.0","1.0","2.0",FALSE,90,0,0,0,4,0,0,0,0,0,4,0,18,"30.4","0.0","0.0","3.0",0,"GKP","WHU"
"474",401,"48717.jpg","Reid",21,"i",48717,"Winston","Reid",2,"Knee injury - Unknown return date",45,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",118,37,118,37,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"475",402,"55459.jpg","Cresswell",21,"a",55459,"Aaron","Cresswell",3,"",55,"2018-07-29T08:31:08Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"2.1","0.0",5433,526,5433,526,0,0,0,0,0,0,"0.0","1.7","2.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"476",403,"40669.jpg","Ogbonna",21,"a",40669,"Angelo","Ogbonna",21,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.0","0.0",1648,995,1648,995,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,90,0,0,0,4,0,0,0,0,0,0,0,16,"20.0","13.2","2.0","3.5",0,"DEF","WHU"
"477",404,"113564.jpg","Byram",21,"a",113564,"Sam","Byram",22,"",45,"2018-07-05T14:31:07Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",204,52,204,52,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"478",405,"20658.jpg","Zabaleta",21,"a",20658,"Pablo","Zabaleta",5,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"3.6","0.0",8890,1209,8890,1209,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"479",406,"204480.jpg","Rice",21,"a",204480,"Declan","Rice",41,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",455,149,455,149,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,45,0,0,0,2,0,0,0,0,0,0,0,5,"3.0","0.6","0.0","0.4",0,"DEF","WHU"
"480",407,"173792.jpg","Oxford",21,"a",173792,"Reece","Oxford",35,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",366,83,366,83,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"481",408,"81012.jpg","Fredericks",21,"a",81012,"Ryan","Fredericks",24,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.7","0.0",933,266,933,266,0,0,0,0,0,0,"0.0","1.1","2.1",FALSE,90,0,0,0,4,0,0,0,0,0,0,0,5,"6.2","1.3","0.0","0.8",0,"DEF","WHU"
"482",409,"219924.jpg","Diop",21,"a",219924,"Issa","Diop",23,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.0","0.0",2310,345,2310,345,0,0,0,0,0,0,"0.0","0.7","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WHU"
"483",410,"105717.jpg","Masuaku",21,"a",105717,"Arthur","Masuaku",26,"",45,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"2.4","2.0",3607,2167,3607,2167,0,0,0,0,2,2,"2.0","0.3","1.3",FALSE,90,0,0,0,4,0,0,0,0,0,0,0,16,"21.0","0.7","0.0","2.2",0,"MID","WHU"
"484",411,"18073.jpg","Noble",21,"a",18073,"Mark","Noble",16,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.5","2.0",863,274,863,274,0,0,0,0,2,2,"2.0","0.5","1.5",FALSE,90,0,0,0,4,0,0,0,0,0,0,0,12,"7.0","1.5","0.0","0.9",0,"MID","WHU"
"485",413,"59779.jpg","Obiang",21,"a",59779,"Pedro","Obiang",14,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.3","0.0",2638,386,2638,386,0,0,0,0,0,0,"0.0","0.3","1.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WHU"
"486",414,"86934.jpg","Lanzini",21,"i",86934,"Manuel","Lanzini",10,"Knee injury - Unknown return date",65,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",356,61,356,61,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WHU"
"487",415,"57531.jpg","Antonio",21,"a",57531,"Michail","Antonio",30,"",70,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"1.7","1.0",2401,482,2401,482,0,0,0,0,1,1,"1.0","1.4","2.4",FALSE,90,0,0,0,4,0,0,0,1,0,0,0,5,"18.6","14.0","24.0","5.7",0,"MID","WHU"
"488",416,"163526.jpg","Fernandes",21,"d",163526,"Edimilson","Fernandes",31,"Knock - 25% chance of playing",45,"2018-08-10T14:01:13Z",25,25,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1585,44,1585,44,0,0,0,0,0,0,"0.0","0.1","0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WHU"
"489",417,"41464.jpg","Arnautovic",21,"a",41464,"Marko","Arnautovic",7,"",70,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"20.5","2.0",23818,14720,23818,14720,0,0,0,0,2,2,"2.0","1.3","2.3",FALSE,66,0,0,0,3,0,0,0,0,0,0,0,-1,"0.0","2.6","28.0","2.6",0,"FWD","WHU"
"490",418,"40142.jpg","Carroll",21,"i",40142,"Andy","Carroll",9,"Ankle injury - Unknown return date",55,"2018-07-12T19:31:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",277,113,277,113,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","WHU"
"491",419,"43020.jpg","Chicharito",21,"a",43020,"Javier","Hernández Balcázar",17,"",65,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"2.6","1.0",6263,1950,6263,1950,0,0,0,0,1,1,"1.0","1.0","2.0",FALSE,28,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","WHU"
"492",420,"167522.jpg","Hugill",21,"n",167522,"Jordan","Hugill",12,"Joined Middlesbrough on season-long loan. - Unknown return date",50,"2018-08-03T15:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",165,128,165,128,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","WHU"
"493",447,"54102.jpg","Wilshere",21,"a",54102,"Jack","Wilshere",19,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"5.0","2.0",10013,3045,10013,3045,0,0,0,0,2,2,"2.0","0.5","1.5",FALSE,90,0,0,0,4,0,0,0,0,0,0,0,10,"12.8","3.8","0.0","1.7",0,"MID","WHU"
"494",453,"56377.jpg","Yarmolenko",21,"a",56377,"Andriy","Yarmolenko",20,"",70,"2018-08-03T15:01:10Z",100,100,"0.1","0.1",0,0,0,0,FALSE,0,"1.1","1.0",1970,438,1970,438,0,0,0,0,1,1,"1.0","1.4","2.4",FALSE,23,0,0,0,1,0,0,0,0,0,0,0,3,"1.4","0.8","0.0","0.2",0,"MID","WHU"
"495",464,"166640.jpg","Balbuena",21,"a",166640,"Fabián","Balbuena",4,"",45,NA,NA,NA,"-0.2","-0.2",0,0,0,0,FALSE,0,"0.4","-1.0",584,339,584,339,0,0,0,0,-1,-1,"-1.0","0.7","1.7",FALSE,90,0,0,0,4,0,0,0,1,0,0,0,16,"21.4","0.0","17.0","3.8",0,"DEF","WHU"
"496",465,"101537.jpg","Felipe Anderson",21,"a",101537,"Felipe Anderson","Pereira Gomes",8,"",70,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"3.8","2.0",7241,1960,7241,1960,0,0,0,0,2,2,"2.0","1.4","2.4",FALSE,61,0,0,0,3,0,0,0,0,0,0,0,10,"15.2","26.8","2.0","4.4",0,"MID","WHU"
"497",489,"18987.jpg","Snodgrass",21,"a",18987,"Robert","Snodgrass",11,"",55,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",442,101,442,101,0,0,0,0,1,1,"1.0","0.7","1.7",FALSE,45,0,0,0,2,0,0,0,0,0,0,0,5,"7.0","5.4","0.0","1.2",0,"MID","WHU"
"498",502,"155851.jpg","Lucas",21,"a",155851,"Lucas","Pérez",27,"",65,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",843,380,843,380,0,0,0,0,0,0,"0.0","1.0","2.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","WHU"
"499",518,"42824.jpg","Carlos Sánchez",21,"a",42824,"Carlos","Sánchez",15,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",848,639,848,639,0,0,0,0,0,0,"0.0","0.3","1.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","WHU"
"500",421,"19236.jpg","Ruddy",39,"a",19236,"John","Ruddy",21,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",897,45,897,45,0,0,0,0,0,0,"0.0","1.5","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","WOL"
"501",422,"168399.jpg","Norris",39,"a",168399,"Will","Norris",31,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.5","0.0",1666,822,1666,822,0,0,0,0,0,0,"0.0","0.7","0.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","WOL"
"502",423,"90585.jpg","Boly",39,"a",90585,"Willy","Boly",15,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.9","1.0",3258,528,3258,528,0,0,0,0,1,1,"1.0","1.2","1.2",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,19,"23.4","5.5","0.0","2.9",0,"DEF","WOL"
"503",424,"57913.jpg","Douglas",39,"u",57913,"Barry","Douglas",3,"Transferred to Leeds",50,"2018-07-30T08:36:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",666,6,666,6,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","WOL"
"504",425,"87835.jpg","Doherty",39,"a",87835,"Matt","Doherty",2,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.2","1.0",1842,382,1842,382,0,0,0,0,1,1,"1.0","1.2","1.2",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,11,"19.8","26.3","0.0","4.6",0,"DEF","WOL"
